gene_id,gene_short_name,timepoint,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000164587,RPS14,2,0.364444080055482,25.26141271070882,0.9998165810711666,0.36451093826132597,0.08663654362238893,2.5089462998303244e-78,2.5243512301112825e-73
ENSG00000120129,DUSP1,2,0.3727583374779054,4.293544951777325,0.880410858400587,0.42339134498532083,0.04911185362213837,4.0252503864936465e-45,4.049965423866717e-40
ENSG00000227507,LTB,2,0.3777666439056234,3.3952672042273724,0.8486793837123991,0.4451229182134123,0.08551976817448283,2.4453422007612267e-77,2.4603566018739007e-72
ENSG00000231500,RPS18,2,0.3682604405618748,21.751375562349832,0.9996331621423331,0.3683955820079525,0.07582103378946133,9.417903806937108e-69,9.475729736311701e-64
ENSG00000156508,EEF1A1,2,0.3735552333426085,57.127244708832755,0.9998165810711666,0.37362376301300704,0.13137141099916258,5.459863806215741e-118,5.493387369985905e-113
ENSG00000112306,RPS12,2,0.3759405084282087,37.766931181379526,0.9998165810711666,0.37600947568346976,0.1027711709312761,1.2783112771247278e-92,1.2861601083662737e-87
ENSG00000075624,ACTB,2,0.35852870742766696,16.214146785666713,0.9976155539251651,0.35938564311374155,0.026757067049808347,2.4867205644334357e-25,2.501989028699057e-20
ENSG00000198034,RPS4X,2,0.35246137161790775,17.1326522843866,0.9992663242846662,0.35272015382908095,0.07349707666161283,1.0731910633968794e-66,1.0797804565261362e-61
ENSG00000198918,RPL39,2,0.35478837362940263,17.98202684143856,0.9998165810711666,0.35485346047101507,0.05413001841572845,1.46401072266386e-49,1.472999748501016e-44
ENSG00000147403,RPL10,2,0.3705969432475645,35.76577868819545,0.9998165810711666,0.37066493021202007,0.1199829333457211,6.994367249885039e-108,7.037312664799333e-103
ENSG00000156482,RPL30,2,0.36589897932787074,29.95656737318252,0.9998165810711666,0.36596610443873623,0.10966075097519654,9.98862140416208e-99,1.0049951539583634e-93
ENSG00000104529,EEF1D,2,0.368700065247656,6.091931984510684,0.993947175348496,0.3709453322993579,0.0688418062306584,1.4129410092149708e-62,1.4216164670115506e-57
ENSG00000161016,RPL8,2,0.3836285809795854,17.69621197055206,0.9998165810711666,0.3836989586315721,0.14601796016147064,5.327276550493541e-131,5.359986028513571e-126
ENSG00000148303,RPL7A,2,0.36801458885390526,19.31379759272594,0.9998165810711666,0.36808210207879133,0.09320581526060741,3.81598882309952e-84,3.839418994473351e-79
ENSG00000177600,RPLP2,2,0.370927291418481,14.41635607940572,0.9996331621423331,0.37106341152542355,0.0805363047644846,6.314083073486519e-73,6.352851543557726e-68
ENSG00000110700,RPS13,2,0.3646423205627927,15.877891225158864,0.9992663242846662,0.3649100462019724,0.07524385069203954,3.0533979455943623e-68,3.0721458089803115e-63
ENSG00000167996,FTH1,2,0.37960571108880803,8.942244502846565,0.9977989728539985,0.3804430766279745,0.0831671883223234,2.9597656372624877e-75,2.9779385982752794e-70
ENSG00000254772,EEF1G,2,0.3598767011754271,5.216032614514228,0.9787234042553191,0.367700107722719,0.0675581781337476,1.9315192507799375e-61,1.9433787789797263e-56
ENSG00000149273,RPS3,2,0.3548736219346651,18.95343518796831,0.9998165810711666,0.35493872441529883,0.07592707503358319,7.587565212743527e-69,7.634152863149773e-64
ENSG00000138326,RPS24,2,0.3753952588371358,16.991870138921467,0.9998165810711666,0.37546412606495405,0.09855972367580866,6.895563599006136e-89,6.937902359504034e-84
ENSG00000111640,GAPDH,2,0.36268751906145513,4.760680884236698,0.9539618488628027,0.3801908006004717,0.034911648234795284,1.4827223203776556e-32,1.4918262354247744e-27
ENSG00000123349,PFDN5,2,0.38051915524544494,8.208876518009887,0.9961482024944974,0.3819905053209659,0.0658148888456755,6.734797776788726e-60,6.776149435138208e-55
ENSG00000135390,ATP5MC2,2,0.36508922524081033,3.9913293622037176,0.9590975788701394,0.38065910422889615,0.039713301480219315,8.33036756013015e-37,8.381516016949349e-32
ENSG00000196531,NACA,2,0.39427946795660257,11.757964828819489,0.9974321349963317,0.39529453094876743,0.10484030740138782,1.8739425450853635e-94,1.8854485523121877e-89
ENSG00000133639,BTG1,2,0.367864630513946,9.680812698008518,0.9963316214233309,0.36921906582511665,0.04559503679314511,5.201440735780646e-42,5.23337758189834e-37
ENSG00000089009,RPL6,2,0.3836068346832027,17.48237844015146,0.9992663242846662,0.3838884843415604,0.08496331955794816,7.603733160176552e-77,7.650420081780036e-72
ENSG00000089157,RPLP0,2,0.3767154832263103,16.36644165285741,0.9990829053558328,0.3770612841104909,0.06126419030402674,7.151331994615807e-56,7.195241173062748e-51
ENSG00000211964,IGHV3-48,2,0.42413935464158337,9.516027773626005,0.7351430667644901,0.5769480442879023,0.18822508957297118,1.4354811200692677e-168,1.444294974146493e-163
ENSG00000137818,RPLP1,2,0.40246594300802974,65.04192254447031,0.9998165810711666,0.40253977642263405,0.1468743400460822,9.233439200578115e-132,9.290132517269664e-127
ENSG00000134419,RPS15A,2,0.3761764638460928,24.59461576280121,0.9998165810711666,0.3762454743879835,0.1338147990962009,3.694940209941842e-120,3.717627142830885e-115
ENSG00000131143,COX4I1,2,0.3679649267131059,5.915037787858357,0.9889948642699926,0.3720594919213378,0.054040655856651715,1.756290118267064e-49,1.7670737395932237e-44
ENSG00000108298,RPL19,2,0.3689750906572618,28.842559054936345,0.9998165810711666,0.3690427800886794,0.1043276109946109,5.33557405278517e-94,5.368334477469271e-89
ENSG00000265681,RPL17,2,0.35631835778147875,8.800507068410498,0.9955979457079971,0.35789382583357077,0.053317832622780365,7.65634455851619e-49,7.703354514105479e-44
ENSG00000115268,RPS15,2,0.357053733247133,18.334923346028212,0.9998165810711666,0.3571192356748063,0.0721418667192822,1.6981214735319745e-65,1.7085479393794608e-60
ENSG00000167658,EEF2,2,0.3697805308593425,7.492427855511419,0.9941305942773294,0.3719637369455969,0.06200650119626409,1.5764497289724007e-56,1.5861291303082913e-51
ENSG00000233927,RPS28,2,0.3533288605215594,20.051850179976313,0.9998165810711666,0.3533936796117303,0.056398035197337354,1.442802381499316e-51,1.4516611881217217e-46
ENSG00000105640,RPL18A,2,0.3742265667421159,27.133633581441288,0.9996331621423331,0.3743638975922965,0.1104726983231903,1.903719891120803e-99,1.9154087312522845e-94
ENSG00000063177,RPL18,2,0.36798867698726967,16.55923350726661,0.9998165810711666,0.368056185458557,0.08983402616489114,3.6981049148680577e-81,3.7208112790453476e-76
ENSG00000087086,FTL,2,0.3624377186758434,13.568071546757063,0.9996331621423331,0.36257072334324736,0.07938728769134454,6.567800478113223e-72,6.608126773048838e-67
ENSG00000083845,RPS5,2,0.35198264082932024,11.471213671956178,0.9990829053558328,0.3523057385352403,0.06568436288911585,8.78634657423844e-60,8.840294742204264e-55
ENSG00000117616,RSRP1,3,0.29692452143128767,1.9261268910693308,0.621448532836516,0.4777942271035973,0.015319643006457842,5.970912814505364e-17,6.007574219186427e-12
ENSG00000177954,RPS27,3,0.29785350354970264,31.365199753569982,0.9537727061015371,0.3122898166871989,0.018549165594774302,3.380726659328615e-20,3.4014843210168924e-15
ENSG00000116191,RALGPS2,3,0.3149781665062457,2.5499877616561855,0.7233348858872846,0.43545275176362497,0.008137896182350111,1.085390336201747e-9,1.0920546328660259e-4
ENSG00000159388,BTG2,3,0.30612583999197046,2.2837607011070626,0.74033535165347,0.4134961802219318,0.007465385076306209,5.254678919515051e-9,5.286942648080874e-4
ENSG00000034510,TMSB10,3,0.27852064091761186,14.5522871751872,0.9175593851886353,0.3035450842893973,0.014909931079443968,1.5434489153987936e-16,1.5529256917393422e-11
ENSG00000211592,IGKC,3,0.32011681968003153,3.7557452734523236,0.6130647414997671,0.5221582616167352,0.017442908055269622,4.37056176934175e-19,4.397397018605508e-14
ENSG00000109475,RPL34,3,0.274146954450937,16.44229157803675,0.917675826734979,0.29874052085073555,0.030031191201815386,1.0431625236247965e-31,1.0495675415198528e-26
ENSG00000019582,CD74,3,0.3064473968162919,67.29931591099805,0.9930135072193759,0.30860345261002753,0.01518545010627903,8.149219481620192e-17,8.19925568923734e-12
ENSG00000206503,HLA-A,3,0.29301285164356256,7.161611346702435,0.9070796460176991,0.3230288022997324,0.005570482943963688,4.5708096245685724e-7,0.045988743956634236
ENSG00000204525,HLA-C,3,0.29349634211047926,5.867537590560489,0.9252445272473219,0.31720948729483966,0.005522193686567462,5.124513493284226e-7,0.05155978006132991
ENSG00000234745,HLA-B,3,0.33150282021096455,18.54652378023119,0.9878900791802515,0.3355665040042154,4.25716548552676e-7,0.9648366471101263,1
ENSG00000204287,HLA-DRA,3,0.2892521869328143,12.943553211671755,0.9297857475547275,0.3110955267850982,0.009306393272004297,7.054482096196483e-11,7.09779661626713e-6
ENSG00000196126,HLA-DRB1,3,0.2855459639205026,7.760092900551144,0.8802980903586399,0.3243741717128672,0.005770893533017087,2.8447478403791975e-7,0.028622145921191257
ENSG00000132424,PNISR,3,0.2834480829227274,1.9771495624751028,0.7470889613414066,0.37940338780242877,0.0014684260849116943,0.009618978056836546,1
