id,module,supermodule,dim_1,dim_2,gene_short_name
ENSG00000237491,1,1,0.4422607014585159,-1.8681351791170357,AL669831.5
ENSG00000225880,1,1,0.6879691521335266,-1.8930463443544625,LINC00115
ENSG00000230368,8,1,-4.671882580716548,2.6075789083692316,FAM41C
ENSG00000187634,1,1,2.985068131487431,-2.004111016824555,SAMD11
ENSG00000188976,1,1,0.9005368093658112,1.9155585517141105,NOC2L
ENSG00000187961,2,1,-1.6609508504461625,1.8664376486989738,KLHL17
ENSG00000187583,1,1,1.0737036655355117,-1.5240234981325387,PLEKHN1
ENSG00000272512,4,1,-3.5160035600256303,2.8331165661069635,AL645608.8
ENSG00000188290,4,1,-3.6133474816870073,2.9061531175824884,HES4
ENSG00000187608,4,1,-1.0600053777288774,4.6634295334073785,ISG15
ENSG00000188157,4,1,-1.220642041165767,4.7167225231382135,AGRN
ENSG00000131591,2,1,0.14749829868561248,0.7614655842038871,C1orf159
ENSG00000162571,3,1,-2.795806836087642,-4.335347140863251,TTLL10
ENSG00000186891,3,1,-0.5315831412863113,-4.947201217248749,TNFRSF18
ENSG00000186827,3,1,-0.6971532811712601,-4.938096011712861,TNFRSF4
ENSG00000078808,3,1,-0.46714885135406037,-4.9693970332887885,SDF4
ENSG00000176022,2,1,-1.1037746181082109,1.498105098769355,B3GALT6
ENSG00000184163,5,1,0.7023373807478569,3.8988297332975153,C1QTNF12
ENSG00000160087,1,1,1.6997428427148482,0.9284887363168479,UBE2J2
ENSG00000162572,4,1,-3.155108880002437,3.673369680807281,SCNN1D
ENSG00000131584,2,1,-1.7723702897619584,1.927598809168029,ACAP3
ENSG00000169972,1,1,0.95629571775681,1.8595005025121452,PUSL1
ENSG00000127054,1,1,1.2151295135427138,0.17059675352303993,INTS11
ENSG00000224051,1,1,1.5920308123040816,0.19974247114388954,CPTP
ENSG00000169962,1,1,0.963904816906514,-2.3546135078218695,TAS1R3
ENSG00000107404,2,1,-1.7004446496557573,1.8684208144399406,DVL1
ENSG00000162576,3,1,-1.003659914929805,-5.265702689721894,MXRA8
ENSG00000175756,1,1,1.9528583774972579,1.7972408284398795,AURKAIP1
ENSG00000221978,1,1,0.5476183185983322,-0.8470356117037057,CCNL2
ENSG00000242485,1,1,2.151925016443791,0.2998385776731254,MRPL20
ENSG00000272455,5,1,0.9800835887599609,4.855252539083648,AL391244.3
ENSG00000235098,4,1,-2.118515681226192,4.873321329519439,ANKRD65
ENSG00000215915,1,1,3.211113978426518,-2.4335579524782416,ATAD3C
ENSG00000160072,1,1,0.7780727970111988,2.07472387449472,ATAD3B
ENSG00000197785,1,1,1.1496373007703444,2.1566099871846918,ATAD3A
ENSG00000160075,1,1,1.2050239930558821,0.388745938703704,SSU72
ENSG00000228594,2,1,-1.7226924409460405,1.9215326656553031,FNDC10
ENSG00000272106,1,1,1.5966980944085738,-1.1102287421968697,AL691432.2
ENSG00000197530,1,1,0.5894337187219284,-0.22601410253317344,MIB2
ENSG00000189409,3,1,-2.749978255231319,-3.3105082164552924,MMP23B
ENSG00000248333,2,1,-1.0988367309164384,-0.06217655046255577,CDK11B
ENSG00000189339,1,1,0.8108547546598933,-0.38093050821096885,SLC35E2B
ENSG00000008128,2,1,-1.3078662862371782,0.129110609457183,CDK11A
ENSG00000215790,1,1,-0.2673665990423538,-1.5655438552644967,SLC35E2A
ENSG00000008130,4,1,-1.9990548600744584,2.71371678011148,NADK
ENSG00000078369,2,1,-1.5822617520880082,1.6811697234365226,GNB1
ENSG00000187730,5,1,1.1694314668584487,4.961321150228668,GABRD
ENSG00000067606,1,1,2.535281587641301,-1.6993584285524606,PRKCZ
ENSG00000182873,3,1,-1.8218013753485063,-4.0854625354555365,PRKCZ-AS1
ENSG00000162585,1,1,2.3763719091821334,1.52410439150064,FAAP20
ENSG00000157933,3,1,-1.7161757459234575,-1.8628308425691842,SKI
ENSG00000116151,1,1,1.5775226841378829,-1.046726907327485,MORN1
ENSG00000157916,1,1,1.1062791834283492,0.5907831539365531,RER1
ENSG00000157911,1,1,1.102128464977803,1.981805955335784,PEX10
ENSG00000149527,3,1,-2.7610136975836137,-4.3515405307558295,PLCH2
ENSG00000157881,1,1,1.036907647054257,0.27396145956246865,PANK4
ENSG00000272449,4,1,-3.516437005002437,2.625633036062408,AL139246.5
ENSG00000238164,3,1,-2.382852744061885,-4.139071906640839,TNFRSF14-AS1
ENSG00000157873,1,1,2.9770195970941207,0.6202325572225333,TNFRSF14
ENSG00000228037,1,1,1.828101445238652,-2.729824031427216,AL139246.3
ENSG00000157870,1,1,1.0551951120305678,-0.1548251758363961,FAM213B
ENSG00000142606,3,1,0.19867651561981658,-4.8099732051637885,MMEL1
ENSG00000142611,2,1,0.028726566832127376,-0.23340424402029503,PRDM16
ENSG00000162591,1,1,2.332521964113774,-1.857564891412568,MEGF6
ENSG00000158109,2,1,-1.1267520894598344,1.6567406107637168,TPRG1L
ENSG00000116213,1,1,1.1178899298120162,-0.5976363073137521,WRAP73
ENSG00000078900,1,1,3.019259501497807,-2.3478483806398627,TP73
ENSG00000227589,1,1,2.443107057612004,-1.1459836612489938,AL136528.1
ENSG00000235169,1,1,3.510094691317143,-2.6408314357546088,SMIM1
ENSG00000130764,1,1,1.3030219862867018,0.07511118547647011,LRRC47
ENSG00000116198,2,1,-0.6231951226782181,-1.3062641273287057,CEP104
ENSG00000198912,3,1,-2.9907333364080766,-3.211816276147675,C1orf174
ENSG00000196581,3,1,0.3571007142472885,-3.9216065059450385,AJAP1
